@relation web_shells

@attribute file_size		    REAL
@attribute IoC      		    REAL
@attribute entropy  		    REAL
@attribute nasty_sig_count      REAL
@attribute sup_nasty_sig_count  REAL
@attribute eval_uses      		REAL
@attribute compression_ratio  	REAL
@attribute longest_word_len  	REAL
@attribute class	            {0, 1}

@data
34678,0.07489029998,5.186995231,0,0,0,0.1349558798,120,0
11709,0.09671260793,5.221093258,0,0,0,0.2288837646,91,0
3531,0.08464277949,5.003313388,0,0,0,0.3389974511,92,0
7754,0.08613002144,5.231696496,0,0,0,0.244518958,86,0
16837,0.0881597698,5.28704392,0,0,0,0.1499673338,69,0
1865,0.07251895661,5.113887012,0,0,0,0.4193029491,65,0
794,0.05893190099,5.047051241,0,0,0,0.5591939547,40,0
521,0.04836336751,4.90142861,0,0,0,0.641074856,33,0
1374,0.07938396037,5.244545464,0,0,0,0.4490538574,41,0
1600,0.06861554096,4.78750527,0,0,0,0.385,49,0
648,0.0524166619,4.757618578,0,0,0,0.5185185185,53,0
2608,0.09768650236,5.144613833,0,0,0,0.3512269939,58,0
6637,0.1394339985,5.191014647,0,0,0,0.1835166491,49,0
8599,0.1063601119,5.541723697,0,0,0,0.234096988,63,0
712,0.04003697909,5.533146729,0,0,0,0.6783707865,40,0
1642,0.05038260629,5.09373251,0,0,0,0.4153471376,39,0
1888,0.05220340882,5.250746841,0,0,0,0.3893008475,39,0
1723,0.05769991702,5.107230978,0,0,0,0.395240859,64,0
971,0.07580663998,4.772894382,0,0,0,0.4397528321,37,0
1523,0.05745886766,5.052990811,0,0,0,0.4084044649,49,0
3364,0.07428782763,5.166050659,0,0,0,0.2687277051,61,0
580,0.04782323864,4.861084039,0,0,0,0.5913793103,64,0
14758,0.08110544271,5.187249781,0,0,0,0.2290960835,64,0
453,0.04625017094,4.886504106,0,0,0,0.6556291391,33,0
854,0.03696280657,5.231947659,0,0,0,0.4262295082,59,0
5179,0.06883750977,4.955604398,0,0,0,0.2083413786,68,0
3988,0.06688185952,5.216199875,0,0,0,0.2833500502,64,0
1741,0.05128941478,5.24361782,0,0,0,0.4003446295,39,0
350,0.04671305772,4.870154686,0,0,0,0.6942857143,38,0
33824,0.09621713731,5.171014302,0,0,0,0.1817939924,74,0
1818,0.08955694689,5.180078167,0,0,0,0.4301430143,65,0
2980,0.05943506109,5.062524863,0,0,0,0.2446308725,95,0
5562,0.1065780778,5.162360379,0,0,0,0.2903631787,72,0
740,0.05444537907,5.060997671,0,0,0,0.5743243243,35,0
12429,0.08025864995,5.500411669,1,0,0,0.2326011747,120,0
619,0.05224524366,4.825250272,0,0,0,0.5331179321,48,0
5605,0.08851521247,5.037597846,0,0,0,0.3041926851,60,0
419,0.04373593998,4.953841151,0,0,0,0.692124105,38,0
3129,0.05047860989,5.25767629,1,0,0,0.4589325663,72,0
4151,0.08223467708,5.019830943,0,0,0,0.3435316791,66,0
2363,0.06033784319,5.012426705,0,0,0,0.3592890394,73,0
4429,0.06302041872,5.139281288,0,0,0,0.2190110634,71,0
7835,0.083170998,5.082117732,0,0,0,0.287811104,63,0
3037,0.07789632738,5.106551412,0,0,0,0.3029305235,67,0
542,0.05103982648,4.757468245,0,0,0,0.5535055351,51,0
3693,0.09440659454,5.025852669,0,0,0,0.287841863,61,0
1450,0.05604340687,5.017842923,0,0,0,0.4220689655,64,0
3037,0.0633007575,5.154945919,0,0,0,0.3282844913,69,0
1611,0.05534697403,5.205168467,0,0,0,0.4016139044,56,0
1684,0.06321140707,4.995916696,0,0,0,0.4299287411,69,0
910,0.06354525562,5.062869342,0,0,0,0.4615384615,46,0
770,0.05779136338,5.123634443,0,0,0,0.5675324675,40,0
6792,0.08468107776,5.263569624,0,0,0,0.226590106,61,0
3853,0.06366362579,4.997878855,0,0,0,0.2740721516,82,0
1175,0.0662133459,5.166940299,0,0,0,0.4646808511,41,0
1068,0.07409201478,5.042981333,0,0,0,0.4728464419,47,0
528,0.04875366569,4.887556022,0,0,0,0.6287878788,44,0
4333,0.1164729484,5.211161329,0,0,0,0.295176552,34,0
6623,0.08548393062,5.518566515,0,0,0,0.244753133,45,0
1214,0.05101787201,5.334384061,0,0,0,0.5403624382,39,0
1294,0.05696587618,5.177338241,0,0,0,0.4683153014,98,0
5261,0.1381837656,5.101095227,0,0,0,0.2307546094,63,0
2416,0.07322645442,5.047954485,0,0,0,0.3129139073,53,0
1265,0.07720018012,5.117523294,0,0,0,0.4750988142,67,0
3103,0.0807197045,5.19378254,0,0,0,0.3225910409,70,0
1029,0.06097680873,5.127307371,0,0,0,0.4470359572,43,0
31311,0.07854823374,5.435194219,0,0,0,0.2078822139,80,0
504,0.04725614567,4.897278321,0,0,0,0.6527777778,44,0
2674,0.1363232032,5.114799868,0,0,0,0.3462976814,47,0
10187,0.09279173352,5.243528518,0,0,0,0.2450181604,100,0
1699,0.06116464268,4.932505173,0,0,0,0.287227781,34,0
464,0.04561704029,4.922060423,0,0,0,0.6573275862,43,0
578,0.04799313955,4.846393154,0,0,0,0.5501730104,65,0
22799,0.06981697703,5.141302342,0,0,0,0.1332075968,98,0
889,0.07687805916,5.051945156,0,0,0,0.5005624297,39,0
963,0.05511838222,5.054755392,0,0,0,0.4901349948,40,0
749,0.04363036634,5.052154637,0,0,0,0.5487316422,63,0
3546,0.06233830288,5.349610371,0,0,0,0.3527918782,61,0
3014,0.116234869,4.966421408,0,0,0,0.3294625083,75,0
7706,0.07177440638,5.364578945,0,0,0,0.2216454711,71,0
3800,0.07061969216,5.374318058,0,0,0,0.3068421053,54,0
514,0.04980241351,4.842543302,0,0,0,0.6478599222,47,0
1167,0.05965068544,5.169301653,0,0,0,0.4215938303,40,0
1643,0.06088577162,4.98327429,0,0,0,0.3864881315,75,0
2600,0.07716015035,4.975690597,0,0,0,0.3765384615,57,0
1560,0.06312971826,5.196855523,0,0,0,0.4730769231,110,0
13473,0.06464675634,5.273456681,0,0,0,0.1430267943,100,0
6841,0.06528900822,5.020874377,0,0,0,0.2375383716,74,0
1846,0.0630276552,5.184936196,0,0,0,0.4144095341,63,0
880,0.07072086048,4.734904743,0,0,0,0.4443181818,33,0
723,0.03841335157,5.565558619,0,0,0,0.6500691563,40,0
841,0.06452069532,4.99222909,0,0,0,0.5255648038,39,0
4026,0.079811659,5.10125717,0,0,0,0.348733234,70,0
528,0.1043355759,4.305437451,0,0,0,0.5208333333,75,0
1894,0.05628807517,5.013305229,0,0,0,0.3326293559,51,0
12588,0.09058930145,5.201318575,0,0,0,0.2152049571,68,0
15416,0.07732887136,5.539320386,9,0,0,0.2010897769,61,0
44117,0.07482981773,5.234498475,0,0,0,0.1362286647,79,0
9373,0.1068082745,5.222679145,0,0,0,0.2645897792,73,0
87375,0.06809325783,5.328844879,0,0,0,0.09319599428,122,0
17313,0.09652490201,5.518369988,3,0,0,0.2315600993,88,0
3238,0.0755135332,5.146674677,0,0,0,0.3579369981,61,0
1402,0.0640341472,4.869265781,0,0,0,0.4443651926,70,0
8262,0.08709926051,5.097665937,0,0,0,0.2389251997,72,0
1702,0.08404885216,4.771985795,0,0,0,0.3725029377,36,0
2024,0.06982253492,4.986472616,0,0,0,0.3552371542,64,0
5381,0.0643916465,5.052143814,0,0,0,0.1711577774,72,0
5044,0.0808712794,5.084410954,0,0,0,0.3302934179,64,0
4966,0.1162016516,5.191377521,0,0,0,0.3860249698,37,0
947,0.05329169001,4.995890259,0,0,0,0.5237592397,70,0
1916,0.07009817014,5.025806227,0,0,0,0.3961377871,59,0
3491,0.08328563256,5.076958473,0,0,0,0.2363219708,50,0
936,0.05358334476,5.035250431,0,0,0,0.5085470085,45,0
4668,0.05971231581,4.754324286,0,0,0,0.1576692374,71,0
1953,0.07718998934,5.297867699,0,0,0,0.4603174603,53,0
1744,0.06120287178,5.179138915,0,0,0,0.3371559633,62,0
834,0.05341417142,4.773502029,0,0,0,0.5047961631,59,0
524,0.04899800038,4.918028495,0,0,0,0.6393129771,33,0
2296,0.06028633676,5.163937891,0,0,0,0.368902439,63,0
1770,0.0713973905,4.514292127,0,0,0,0.4418079096,39,0
613,0.05446800798,4.858453959,0,0,0,0.572593801,40,0
1789,0.06588298113,5.008488423,0,0,0,0.3951928452,86,0
8542,0.05482566208,5.270203765,0,0,0,0.1452821353,60,0
3160,0.05897856636,5.20006294,0,0,0,0.2778481013,55,0
865,0.04565938771,5.038038697,0,0,0,0.5202312139,65,0
595,0.05847834083,4.921133581,0,0,0,0.5865546218,40,0
5043,0.08137836895,4.971230298,0,0,0,0.2514376363,68,0
1287,0.05580388162,5.124603837,0,0,0,0.4125874126,39,0
1343,0.04588344044,5.011265467,0,0,0,0.4370811616,55,0
6118,0.08556115324,5.230726919,0,0,0,0.2734553776,59,0
529,0.05033797331,4.794683791,0,0,0,0.6370510397,43,0
2692,0.1769248439,5.332421261,0,0,0,0.2343982169,47,0
1446,0.07971878036,4.880286175,0,0,0,0.4322268326,51,0
1723,0.05013339444,5.221205423,0,0,0,0.3917585607,39,0
1826,0.06275863104,4.993508911,0,0,0,0.3537787514,51,0
1547,0.09914946176,5.121256612,0,0,0,0.4259857789,48,0
540,0.05376898234,4.795857519,0,0,0,0.5907407407,55,0
1761,0.05691174952,5.277727488,0,0,0,0.3895513913,68,0
81398,0.08632647501,5.104114674,0,0,0,0.09701712573,97,0
4333,0.06369347823,4.964845004,0,0,0,0.2146318948,75,0
18830,0.0764650815,5.293589409,0,0,0,0.2142326075,85,0
17163,0.07447086503,5.242113388,0,0,0,0.1116937598,85,0
23533,0.05721834054,5.218066765,18,0,0,0.1383589003,94,0
710,0.05427998172,4.91931269,0,0,0,0.5802816901,40,0
1937,0.06830395047,5.096682508,0,0,0,0.4088797109,43,0
1311,0.08041411195,5.023961164,0,0,0,0.4035087719,30,0
898,0.06302373912,4.876411919,0,0,0,0.5055679287,43,0
1583,0.08562212445,5.027170694,0,0,0,0.4017687934,52,0
1915,0.06936548341,4.836333616,0,0,0,0.3921671018,66,0
531,0.05265963117,4.994572283,0,0,0,0.6233521657,33,0
1700,0.05427691029,5.159282647,0,0,0,0.3735294118,39,0
2897,0.04465755201,5.315320601,0,0,0,0.2492233345,101,0
527,0.05372977107,5.088120059,0,0,0,0.6584440228,44,0
4664,0.2305819618,4.669192435,0,0,0,0.150728988,70,0
747,0.05186070466,4.897506871,0,0,0,0.5394912985,52,0
1461,0.07226988458,4.920231004,0,0,0,0.4168377823,30,0
3368,0.05257416718,5.091141363,0,0,0,0.3711401425,71,0
6907,0.08693401319,5.022786013,0,0,0,0.2687129,71,0
3620,0.06484270402,5.500396861,0,0,0,0.279558011,55,0
1632,0.05679932917,5.107199437,0,0,0,0.4466911765,65,0
4213,0.09191736607,5.039148637,0,0,0,0.3164016141,76,0
2407,0.1234615994,5.158992415,0,0,0,0.3884503531,59,0
4986,0.08281515224,5.080887073,0,0,0,0.3108704372,60,0
1668,0.05518371404,4.707493804,0,0,0,0.464028777,39,0
12319,0.1148634039,5.371662688,0,0,0,0.2657683254,69,0
11177,0.09882968264,5.062504075,0,0,0,0.1955802094,62,0
8059,0.08407946717,5.183191502,2,0,0,0.3030152624,64,0
2657,0.1244731466,4.930956919,0,0,0,0.2950696274,75,0
1903,0.09311270654,4.861114685,0,0,0,0.3741460851,32,0
4623,0.09610068672,5.260364996,0,0,0,0.3058619944,65,0
3660,0.08438120242,5.069733178,0,0,0,0.318852459,70,0
835,0.0648688235,4.981237211,0,0,0,0.5233532934,39,0
2619,0.07517025346,5.117616499,0,0,0,0.3615883925,86,0
1596,0.05645697315,4.857069301,0,0,0,0.3703007519,66,0
1144,0.07707602983,4.870504907,0,0,0,0.4370629371,38,0
704,0.05560584508,5.118747713,0,0,0,0.5866477273,40,0
1587,0.05540842167,5.033666852,0,0,0,0.3604284814,70,0
1990,0.07492313251,5.043809578,0,0,0,0.4045226131,50,0
1055,0.06136136766,4.883267969,0,0,0,0.4587677725,55,0
14549,0.06254208541,5.136733938,0,0,0,0.1754072445,90,0
1070,0.04891286293,5.079522802,0,0,0,0.4560747664,40,0
3815,0.06719714427,5.244121065,0,0,0,0.3404980341,55,0
1173,0.06828557213,4.9188799,0,0,0,0.4765558397,51,0
2510,0.05575339138,4.971180987,0,0,0,0.3346613546,80,0
11031,0.1119008961,5.187118731,0,0,0,0.2900009065,39,0
4709,0.05787684351,5.300474818,0,0,0,0.2928434912,110,0
493,0.04760137865,4.862706981,0,0,0,0.6064908722,40,0
1690,0.0808279119,5.083770607,0,0,0,0.3378698225,50,0
1532,0.05242055825,5.203800902,0,0,0,0.4262402089,52,0
979,0.06760581621,5.034260563,0,0,0,0.5148110317,35,0
9344,0.08217688981,5.348173359,0,0,0,0.2391909247,45,0
3195,0.1071104565,4.994254291,0,0,0,0.3355242567,34,0
338,0.04681052798,4.873920489,0,0,0,0.7130177515,33,0
758,0.05724582873,4.781186735,0,0,0,0.5052770449,47,0
1989,0.07868174355,4.882220882,0,0,0,0.383107089,57,0
6281,0.0845247065,5.004845699,0,0,0,0.3427798121,63,0
424,0.04590971943,4.952471703,0,0,0,0.6674528302,34,0
2155,0.07221227652,5.089322125,0,0,0,0.347099768,68,0
3266,0.09934308561,5.007813995,0,0,0,0.2532149418,40,0
3287,0.08514609925,5.042546674,0,0,0,0.3349558868,61,0
9017,0.07444537622,5.307578432,0,0,0,0.2786957968,69,0
4606,0.1701284686,5.134952267,0,0,0,0.3002605297,105,0
12904,0.2639196015,5.366367914,0,0,0,0.2203967762,67,0
7413,0.09746442434,5.030198292,0,0,0,0.3225414812,55,0
483,0.04735273146,4.902890844,0,0,0,0.6542443064,33,0
3875,0.06823907939,5.30914198,0,0,0,0.360516129,44,0
355,0.04737805363,4.83677851,0,0,0,0.6957746479,38,0
781,0.05758560688,5.1222976,0,0,0,0.5672215109,40,0
773,0.0410184397,5.486336751,0,0,0,0.6649417853,40,0
2107,0.06731281925,5.160355288,0,0,0,0.4024679639,64,0
1288,0.0704488748,5.076371736,0,0,0,0.4052795031,56,0
2114,0.1090599662,5.005162433,0,0,0,0.3401135289,35,0
1059,0.05844405055,5.050468774,0,0,0,0.5240793201,36,0
809,0.05410664676,4.85645431,0,0,0,0.5698393078,48,0
5224,0.09150875545,4.773028319,0,0,0,0.2926875957,68,0
1272,0.0718928294,4.998202019,0,0,0,0.3922955975,46,0
8557,0.1106476095,5.149979347,1,0,0,0.2958980951,54,0
503,0.04690981964,4.902693229,0,0,0,0.6441351889,33,0
1770,0.04617310683,5.125015604,0,0,0,0.5079096045,50,0
648,0.05204934455,4.976979759,0,0,0,0.6049382716,48,0
984,0.06547072592,5.018034403,0,0,0,0.4989837398,39,0
6867,0.1102328707,5.077976695,0,0,0,0.2411533421,59,0
2220,0.07504719681,5.021601709,0,0,0,0.3536036036,47,0
1998,0.07783697568,5.137599952,0,0,0,0.3593593594,58,0
1489,0.06441593189,4.975614504,0,0,0,0.4190732035,78,0
1264,0.0790650651,4.966145114,0,0,0,0.4287974684,38,0
3145,0.08176939476,5.011431541,0,0,0,0.2969793323,56,0
604,0.05723589558,4.835783264,0,0,0,0.5894039735,43,0
2032,0.06891750699,5.118635411,0,0,0,0.405019685,65,0
1294,0.05703998824,4.806022738,0,0,0,0.4204018547,62,0
2459,0.09409416133,5.328970564,0,0,0,0.3558357056,49,0
1613,0.05349484027,4.852708177,0,0,0,0.4662120273,40,0
1553,0.05976128677,5.178955206,0,0,0,0.4803605924,65,0
827,0.06753896197,4.80932956,0,0,0,0.46191052,43,0
819,0.06514892334,5.076754987,0,0,0,0.5152625153,46,0
2722,0.08773949371,5.180307093,0,0,0,0.3559882439,76,0
473,0.05240620633,4.869207114,0,0,0,0.644820296,39,0
1490,0.07044771276,4.832295384,0,0,0,0.4496644295,36,0
409,0.04432139604,4.939346607,0,0,0,0.6821515892,33,0
1542,0.04947601697,5.543049902,0,0,0,0.4870298314,40,0
2294,0.07189341037,3.766387239,0,0,0,0.3831734961,39,0
2516,0.07754522152,5.095024282,0,0,0,0.3652623211,75,0
6972,0.1542116989,5.402787986,0,0,0,0.2640562249,58,0
1302,0.06204373098,4.836097056,0,0,0,0.4423963134,49,0
1928,0.05175547194,5.118659292,0,0,0,0.3023858921,57,0
1112,0.06069617753,5.065869011,0,0,0,0.4874100719,68,0
5041,0.08557140968,4.780184602,0,0,0,0.2412219798,61,0
15274,0.05926374359,4.986902832,0,0,0,0.162563834,65,0
1027,0.0523669605,5.168491472,0,0,0,0.4537487829,48,0
3149,0.08160433336,5.11017893,0,0,0,0.3489996824,75,0
1328,0.07790695563,5.077030031,0,0,0,0.4548192771,83,0
5556,0.0988256061,5.576624308,0,0,0,0.2843772498,63,0
908,0.06433563716,4.930593199,0,0,0,0.4977973568,55,0
7325,0.06604664081,5.060146836,0,0,0,0.3234129693,68,0
1418,0.05907810956,5.028816546,0,0,0,0.3723554302,69,0
2455,0.05584730528,4.899480062,0,0,0,0.2920570265,81,0
1077,0.08791286549,5.041662453,0,0,0,0.4066852368,32,0
880,0.05257265488,5.075552054,0,0,0,0.4590909091,74,0
1818,0.05062681278,5.171934621,0,0,0,0.396039604,39,0
2150,0.07000725053,5.082984753,0,0,0,0.3362790698,95,0
660,0.04859520853,5.152500522,0,0,0,0.5939393939,37,0
1486,0.08338204839,5.292033821,0,0,0,0.4360699865,97,0
1577,0.08134489976,5.232039164,0,0,0,0.3899809765,40,0
492,0.04730680708,4.888073663,0,0,0,0.6483739837,33,0
2680,0.1019348944,5.056160433,0,0,0,0.352238806,30,0
22411,0.07568560102,5.333949713,0,0,0,0.1531390835,69,0
1626,0.0489057481,5.162542227,0,0,0,0.4071340713,39,0
1411,0.06557896165,5.071893727,0,0,0,0.4500354359,46,0
8876,0.07085960558,5.576208395,0,0,0,0.1818386661,67,0
5462,0.08516814849,5.082595733,0,0,0,0.2907359941,65,0
6071,0.1036872028,5.080101296,0,0,0,0.252841377,73,0
1098,0.05928903634,5.226621688,0,0,0,0.383424408,35,0
517,0.05386622284,4.924535437,0,0,0,0.6402321083,39,0
8247,0.1127277822,5.063362716,0,0,0,0.2315993695,84,0
1053,0.06097552169,5.025208105,0,0,0,0.4681861349,45,0
7854,0.08959249977,5.133841282,0,0,0,0.2402597403,71,0
716,0.06697659882,4.820587598,0,0,0,0.5502793296,57,0
709,0.06559728431,5.047426706,0,0,0,0.538787024,27,0
926,0.06019029829,5.061271321,0,0,0,0.5237580994,47,0
11745,0.1113775443,5.160207712,0,0,0,0.2465730098,82,0
4350,0.1056154011,5.309335847,0,0,0,0.3501149425,53,0
5336,0.07314971849,5.108320755,0,0,0,0.2824212894,73,0
3889,0.08230651082,5.164074857,0,0,0,0.3743893032,61,0
956,0.05665403404,4.994490882,0,0,0,0.5313807531,39,0
4177,0.09343368676,5.130519257,0,0,0,0.3026095284,44,0
2848,0.06929702269,5.529462679,0,0,0,0.3096910112,40,0
2180,0.05806131084,5.133481732,0,0,0,0.369266055,74,0
648,0.05359970996,4.962790198,0,0,0,0.6064814815,48,0
439,0.04511082681,4.940145068,0,0,0,0.6583143508,39,0
2564,0.06859892031,4.940662679,0,0,0,0.3650546022,68,0
11644,0.09432217305,5.404038187,1,0,0,0.279972518,58,0
4168,0.08489240247,5.111002486,0,0,0,0.2766314779,46,0
1087,0.05894541382,5.143708117,0,0,0,0.4866605336,62,0
3443,0.1166499561,5.015357558,0,0,0,0.2857972698,42,0
803,0.05900566144,4.915466585,0,0,0,0.5180572852,46,0
3172,0.07609590858,4.969647136,0,0,0,0.2692307692,61,0
924,0.06158395595,4.817345263,0,0,0,0.5075757576,41,0
1765,0.07267670052,5.026697026,0,0,0,0.3592067989,58,0
933,0.04828671184,4.93471456,0,0,0,0.474812433,55,0
1885,0.06198617986,5.317202801,0,0,0,0.4482758621,66,0
1207,0.0684000599,5.315855472,0,0,0,0.5144987572,55,0
5515,0.07108683378,5.305555175,0,0,0,0.3024478694,113,0
1405,0.06583224341,5.251753952,0,0,0,0.4505338078,62,0
6972,0.1337880571,4.08766482,0,0,0,0.2537292025,75,0
9222,0.06050461274,5.164278209,0,0,0,0.2027759705,80,0
10871,0.05543078286,5.152537062,0,0,0,0.15242388,67,0
1692,0.06036687064,5.06295661,1,0,0,0.4479905437,69,0
1780,0.05375131844,5.150451738,0,0,0,0.3870786517,39,0
2461,0.05801330017,5.060103565,0,0,0,0.2856562373,65,0
2051,0.1142857143,4.940300695,0,0,0,0.3110677718,42,0
817,0.05850264891,5.015759693,0,0,0,0.5214198286,32,0
1114,0.06615629552,4.918776476,0,0,0,0.5089766607,55,0
19498,0.07680860586,5.262729344,0,0,0,0.2194071187,76,0
2986,0.08179410112,5.117181949,0,0,0,0.3549899531,59,0
4964,0.06029136155,5.075188847,0,0,0,0.2153505238,75,0
1898,0.06638566913,5.020073084,0,0,0,0.3746048472,50,0
1358,0.07675685883,4.801324179,0,0,0,0.3807069219,35,0
2187,0.06633349941,5.001576539,0,0,0,0.3392775492,54,0
1649,0.06832767137,5.036517483,0,0,0,0.3778047301,85,0
3838,0.07857338069,5.349218718,0,0,0,0.3613861386,58,0
1462,0.07196783493,5.018394381,0,0,0,0.4233926129,45,0
2195,0.07341039862,4.997960271,0,0,0,0.3658314351,54,0
1729,0.05341630605,5.207193199,0,0,0,0.3973395026,39,0
6333,0.0748956199,5.186682982,0,0,0,0.299068372,59,0
1335,0.07914694338,4.788535896,0,0,0,0.3760299625,36,0
1655,0.08893134651,5.026114988,0,0,0,0.3601208459,48,0
564,0.05632188252,4.836895441,0,0,0,0.6117021277,42,0
2127,0.05454619436,5.555526457,0,0,0,0.4334743771,62,0
831,0.06530671422,4.983969153,0,0,0,0.523465704,39,0
2015,0.08654258897,4.988307519,0,0,0,0.3573200993,65,0
7905,0.09065952873,5.215004769,0,0,0,0.1528146743,57,0
356,0.04519702485,4.896479151,0,0,0,0.6966292135,33,0
4776,0.07503828041,5.370862715,0,0,0,0.40180067,65,0
2448,0.08344150901,5.037280323,0,0,0,0.3790849673,82,0
3995,0.08706163125,5.05382661,0,0,0,0.2140175219,60,0
994,0.05577472894,4.809213244,0,0,0,0.4798792757,50,0
6016,0.060945597,5.192343246,0,0,0,0.2270611702,68,0
1771,0.0563223561,5.154328428,0,0,0,0.3557312253,59,0
2255,0.0779826748,4.991572593,0,0,0,0.2554323725,70,0
3332,0.08203918013,5.068189692,0,0,0,0.3115246098,56,0
717,0.06876495017,4.803397932,0,0,0,0.5244072524,32,0
2466,0.08301513909,5.152987931,0,0,0,0.3450932685,58,0
3712,0.08683265734,5.354187223,1,0,0,0.3706896552,89,0
1678,0.07935022171,5.107654989,0,0,0,0.4702026222,67,0
862,0.03619597349,5.644956518,0,0,0,0.6009280742,40,0
4940,0.09689048497,5.163488073,0,0,0,0.2866396761,73,0
1854,0.08354218443,4.917983923,0,0,0,0.3425026969,55,0
2161,0.06746148045,5.013030374,0,0,0,0.3604812587,43,0
15470,0.0645514312,5.029054673,0,0,0,0.1663219134,73,0
1342,0.07221183115,4.841189315,0,0,0,0.4262295082,34,0
575,0.04716861082,4.922146475,0,0,0,0.6156521739,55,0
3892,0.08810037552,5.09235601,0,0,0,0.2708119219,57,0
4388,0.08292327605,5.572130123,0,0,0,0.4088422972,40,0
1574,0.07171689348,5.007352831,0,0,0,0.4142312579,40,0
6917,0.1230639961,4.93066473,0,0,0,0.2667341333,37,0
744,0.05750806813,5.109532331,0,0,0,0.5456989247,60,0
755,0.04019885116,5.52390132,0,0,0,0.6662251656,40,0
2803,0.1205433253,5.280833569,0,0,0,0.3200142704,77,0
5293,0.09172356307,4.971824968,0,0,0,0.2626109957,56,0
6561,0.09479146918,5.203029681,0,0,0,0.2946197226,51,0
2426,0.08896337784,4.970524717,0,0,0,0.3062654575,49,0
4708,0.1159099979,5.048539809,0,0,0,0.2982158029,60,0
5296,0.1088045497,5.104022026,0,0,0,0.3257175227,64,0
700,0.05056611486,4.988066626,0,0,0,0.5542857143,45,0
13854,0.08741680403,5.109587123,0,0,0,0.2182041288,113,0
2644,0.06987400853,4.921432139,0,0,0,0.3116490166,67,0
5161,0.06943917485,5.060348618,0,0,0,0.1922108119,53,0
9279,0.05968928394,5.068683775,0,0,0,0.1998060136,66,0
14680,0.05374368433,5.177103202,0,0,0,0.1941416894,984,0
4934,0.08959933395,5.138919655,0,0,0,0.2841507904,73,0
5433,0.078860373,5.317662074,3,0,2,0.2681759617,71,0
2176,0.0549826741,5.303427711,0,0,0,0.3621323529,69,0
1205,0.05468769386,4.930240959,0,0,0,0.487966805,62,0
4203,0.08240855589,5.10738007,0,0,0,0.2814656198,71,0
638,0.050161661,4.833567394,0,0,0,0.5846394984,40,0
453,0.1299790971,4.018281227,0,0,0,0.5055187638,75,0
1180,0.06430902373,5.210217711,0,0,0,0.4694915254,62,0
14080,0.08470759965,5.146156985,0,0,0,0.1865767045,74,0
796,0.0564362694,5.110157611,0,0,0,0.5628140704,40,0
408,0.04437057378,4.933311436,0,0,0,0.681372549,38,0
2291,0.08847569472,4.954884949,0,0,0,0.2859013531,51,0
2104,0.08011752517,5.063236639,0,0,0,0.3659695817,56,0
2781,0.06765644699,5.274806816,0,0,0,0.3987774182,61,0
784,0.05097805406,5.090395492,0,0,0,0.556122449,40,0
5618,0.09593309179,4.956970651,0,0,0,0.2504449982,68,0
2107,0.1104462987,5.277458412,0,0,0,0.3583293783,40,0
2579,0.08147684451,5.006970346,0,0,0,0.2516479256,69,0
485,0.05297776263,5.006123712,0,0,0,0.6515463918,39,0
5380,0.08658461828,5.292479179,0,0,0,0.3338289963,77,0
382,0.04575998681,4.945080715,0,0,0,0.664921466,37,0
4967,0.1180007948,4.97164859,0,0,0,0.2812562915,61,0
790,0.05489082479,4.900582776,0,0,0,0.4772151899,47,0
1147,0.04921709414,4.990470635,0,0,0,0.4455100262,49,0
1268,0.07642559612,5.004012787,0,0,0,0.4124605678,37,0
464,0.0469576227,4.896906092,0,0,0,0.6185344828,33,0
776,0.05067841703,4.990983169,0,0,0,0.6146907216,48,0
563,0.04295114505,5.268572152,0,0,0,0.7069271758,36,0
3026,0.06909396798,5.002966705,0,0,0,0.2660277594,70,0
4000,0.1086579145,5.062998348,0,0,0,0.34025,35,0
796,0.04014411681,5.502746861,0,0,0,0.635678392,40,0
933,0.05388497118,5.006191878,0,0,0,0.5037513398,57,0
10361,0.08053271121,5.47690679,0,0,0,0.2624264067,124,0
20409,0.1585053079,5.20288274,0,0,0,0.1962369543,98,0
3629,0.07739625332,4.9295741,0,0,0,0.2287131441,74,0
5337,0.07835584737,5.251709941,1,0,0,0.345325089,56,0
1341,0.05919396307,5.087608389,0,0,0,0.4794929157,59,0
57423,0.06119604886,5.214722645,1,0,0,0.1401877297,106,0
525,0.04699185916,4.940474052,0,0,0,0.6419047619,33,0
1018,0.05911295791,5.033132494,0,0,0,0.4705304519,62,0
501,0.04708183633,4.89347815,0,0,0,0.6566866267,36,0
8929,0.08615605447,5.256827291,0,0,0,0.2368686303,76,0
1195,0.06112571224,5.08137091,0,0,0,0.4694560669,73,0
1061,0.06767556417,5.268920399,3,0,0,0.5183788878,24,0
991,0.05740553874,4.935138726,0,0,0,0.423814329,37,0
1783,0.06864368745,4.995635885,0,0,0,0.3707234997,59,0
1757,0.04764598589,5.351975551,0,0,0,0.43767786,39,0
643,0.0540980509,4.996979765,0,0,0,0.6018662519,41,0
1314,0.06919332608,4.862850088,0,0,0,0.4375951294,55,0
9751,0.07298131684,4.969105946,0,0,0,0.2138242232,103,0
862,0.03653820761,5.63717526,0,0,0,0.6020881671,40,0
1609,0.07621154637,4.820253159,0,0,0,0.3642013673,37,0
684,0.05220775218,4.86369146,0,0,0,0.5906432749,36,0
982,0.05638080765,4.924960009,0,0,0,0.2871690428,39,0
1896,0.08782828452,4.843321072,0,0,0,0.3549578059,56,0
